Datetime,Open,High,Low,Close,Volume
2021-07-15 00:00:00,1826.2580000000003,1827.5279999999998,1824.6580000000001,1824.878,0.8083
2021-07-15 01:00:00,1824.898,1829.025,1824.1779999999999,1827.5080000000003,1.7517
2021-07-15 02:00:00,1827.5080000000003,1827.968,1825.1979999999999,1825.7779999999998,1.0087
2021-07-15 03:00:00,1825.848,1826.048,1823.5580000000002,1825.4779999999998,0.8845
2021-07-15 04:00:00,1825.4479999999999,1826.9779999999998,1825.2779999999998,1826.1580000000001,0.5634
2021-07-15 05:00:00,1826.1580000000001,1829.8580000000002,1825.788,1828.925,1.1928
2021-07-15 06:00:00,1828.925,1832.488,1828.748,1831.0580000000002,2.0278
2021-07-15 07:00:00,1831.078,1833.9759999999999,1830.6580000000001,1830.6580000000001,1.4174
2021-07-15 08:00:00,1830.6779999999999,1832.4279999999999,1829.3880000000001,1832.128,1.3474
2021-07-15 09:00:00,1832.128,1832.9180000000001,1831.2779999999998,1831.848,1.1617
2021-07-15 10:00:00,1831.8080000000002,1832.078,1823.3380000000002,1824.068,1.7886
2021-07-15 11:00:00,1824.1080000000002,1826.578,1822.6680000000001,1825.688,1.9454
2021-07-15 12:00:00,1825.6779999999999,1828.4779999999998,1822.378,1823.1979999999999,2.2987
2021-07-15 13:00:00,1823.188,1826.988,1822.1779999999999,1825.1779999999999,3.4172
2021-07-15 14:00:00,1825.1779999999999,1825.3560000000002,1820.378,1821.018,3.2516
2021-07-15 15:00:00,1821.018,1825.875,1820.1299999999999,1825.328,2.0506
2021-07-15 16:00:00,1825.3380000000002,1827.3080000000002,1824.618,1826.958,1.2083
2021-07-15 17:00:00,1826.9279999999999,1829.688,1825.958,1829.488,1.542
2021-07-15 18:00:00,1829.458,1829.6380000000001,1827.618,1828.748,1.5209
2021-07-15 19:00:00,1828.666,1830.1150000000002,1827.6080000000002,1828.3580000000002,1.4253
2021-07-15 20:00:00,1828.3349999999998,1829.618,1828.1580000000001,1828.868,0.4248
2021-07-15 21:00:00,1828.868,1828.868,1828.868,1828.868,0.0
2021-07-15 22:00:00,1828.6380000000001,1830.1580000000001,1828.6380000000001,1829.798,0.6553
2021-07-15 23:00:00,1829.813,1831.9479999999999,1829.378,1829.4080000000001,0.5174
2021-07-16 00:00:00,1829.3880000000001,1831.1080000000002,1829.0279999999998,1829.1779999999999,0.8601
2021-07-16 01:00:00,1829.188,1831.4279999999999,1825.958,1826.218,1.6936
2021-07-16 02:00:00,1826.2580000000003,1827.1580000000001,1825.5279999999998,1826.6779999999999,0.8311
2021-07-16 03:00:00,1826.708,1828.938,1826.5080000000003,1827.318,0.935
2021-07-16 04:00:00,1827.3380000000002,1827.8080000000002,1826.048,1826.328,0.625
2021-07-16 05:00:00,1826.3380000000002,1827.1380000000001,1824.4080000000001,1824.518,1.1933
2021-07-16 06:00:00,1824.488,1826.025,1823.458,1823.768,1.5596
2021-07-16 07:00:00,1823.748,1826.2279999999998,1820.818,1822.618,1.6492
2021-07-16 08:00:00,1822.6680000000001,1824.578,1821.578,1822.738,1.3938
2021-07-16 09:00:00,1822.738,1824.025,1821.548,1823.725,0.9649
2021-07-16 10:00:00,1823.7279999999998,1824.0549999999998,1817.2279999999998,1819.4080000000001,1.2036
2021-07-16 11:00:00,1819.4080000000001,1820.1580000000001,1815.348,1817.708,1.6042
