Datetime,Open,High,Low,Close,Volume
2026-04-13 08:00:00,4733.4650,4738.4950,4703.1650,4706.8750,4.3559
2026-04-13 12:00:00,4706.7450,4744.3150,4700.0250,4714.2250,9.9809
2026-04-13 16:00:00,4714.1950,4749.7250,4708.9750,4740.9680,7.8406
2026-04-13 20:00:00,4740.9380,4765.6680,4737.9150,4757.3650,3.0370
2026-04-14 00:00:00,4757.4050,4777.0750,4751.2850,4767.5450,5.2613
2026-04-14 04:00:00,4767.9150,4796.1850,4757.6380,4777.0250,5.0938
2026-04-14 08:00:00,4776.9750,4789.8250,4751.2850,4774.5780,4.7119
2026-04-14 12:00:00,4774.7550,4817.5980,4761.9050,4807.7950,10.9582
2026-04-14 16:00:00,4807.8650,4846.0980,4804.7350,4844.7350,7.9739
2026-04-14 20:00:00,4844.7250,4850.4450,4832.9280,4836.9350,2.6214
2026-04-15 00:00:00,4836.9650,4871.1650,4816.5480,4823.8250,6.2718
2026-04-15 04:00:00,4823.7450,4830.3250,4803.7150,4810.9550,4.6680
2026-04-15 08:00:00,4810.7550,4821.2980,4785.8850,4812.4750,5.6185
2026-04-15 12:00:00,4812.4950,4830.4350,4786.8050,4801.4450,8.1668
2026-04-15 16:00:00,4801.4350,4812.2950,4790.1050,4795.6050,6.0972
2026-04-15 20:00:00,4795.6350,4826.4250,4787.1350,4823.2050,2.0153
2026-04-16 00:00:00,4822.9950,4837.4550,4811.0480,4823.8350,4.5219
2026-04-16 04:00:00,4823.7350,4838.3350,4814.1050,4820.7150,5.0733
2026-04-16 08:00:00,4820.8050,4822.3950,4804.8550,4822.0150,4.5545
2026-04-16 12:00:00,4822.0150,4823.5750,4772.8980,4806.8350,9.3996
2026-04-16 16:00:00,4806.9550,4810.0980,4781.2150,4793.4450,6.8193
2026-04-16 20:00:00,4793.1180,4797.6750,4786.1350,4791.5050,1.6873
2026-04-17 00:00:00,4791.4750,4800.9850,4768.0000,4792.9480,4.4983
2026-04-17 04:00:00,4792.8080,4805.9350,4778.5980,4784.2950,4.0358
2026-04-17 08:00:00,4784.2550,4811.5550,4780.6950,4798.9350,3.6182
2026-04-17 12:00:00,4799.0050,4889.3350,4797.4180,4867.1450,12.8631
2026-04-17 16:00:00,4867.0780,4873.0980,4852.4850,4854.0980,7.7232
2026-04-17 20:00:00,4854.1350,4854.9550,4825.9250,4829.1150,1.9951
2026-04-18 00:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-18 04:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-18 08:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-18 12:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-18 16:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-18 20:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 00:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 04:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 08:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 12:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 16:00:00,4829.1150,4829.1150,4829.1150,4829.1150,0.0000
2026-04-19 20:00:00,4829.1150,4829.1150,4736.6350,4754.9450,4.1872
2026-04-20 00:00:00,4754.9950,4814.0350,4744.2950,4790.6450,6.2629
2026-04-20 04:00:00,4790.9750,4805.6050,4779.2850,4789.4650,5.1596
2026-04-20 08:00:00,4789.4450,4810.7750,4783.2350,4810.3950,4.4360
2026-04-20 12:00:00,4810.3250,4827.3480,4792.0450,4799.4950,10.2579
2026-04-20 16:00:00,4799.5150,4821.0580,4792.7250,4814.1350,6.5782
2026-04-20 20:00:00,4813.9780,4832.8450,4811.9750,4821.4850,2.1345
2026-04-21 00:00:00,4821.7950,4830.5650,4792.3450,4796.9450,4.8775
2026-04-21 04:00:00,4797.1550,4797.6750,4772.3950,4785.5480,6.3495
2026-04-21 08:00:00,4785.4950,4797.9350,4774.3180,4794.4150,4.7206
2026-04-21 12:00:00,4794.5950,4796.8950,4723.3600,4741.4250,11.5202
2026-04-21 16:00:00,4741.3850,4746.8600,4668.2750,4678.8750,15.3446
2026-04-21 20:00:00,4678.8750,4740.3450,4668.6850,4737.7950,4.2766
2026-04-22 00:00:00,4737.7650,4764.7950,4735.5650,4757.9650,5.2173
2026-04-22 04:00:00,4757.9350,4772.1650,4751.8680,4760.2450,4.5463
2026-04-22 08:00:00,4760.3150,4762.2850,4745.5850,4750.1150,4.4817
2026-04-22 12:00:00,4750.1550,4760.8250,4724.8150,4727.4150,10.7656
2026-04-22 16:00:00,4727.3950,4749.5650,4723.6850,4739.9850,7.8940
2026-04-22 20:00:00,4740.0250,4746.2450,4723.0080,4727.5250,1.9109
2026-04-23 00:00:00,4727.5050,4753.5850,4693.6380,4703.7050,8.9806
2026-04-23 04:00:00,4703.7050,4721.0350,4692.0780,4719.0450,6.8206
2026-04-23 08:00:00,4718.9650,4724.6950,4684.0950,4720.5150,8.4097
2026-04-23 12:00:00,4720.5850,4742.9850,4715.9750,4720.2750,13.5756
2026-04-23 16:00:00,4720.3450,4736.9850,4664.0450,4695.9150,14.3402
2026-04-23 20:00:00,4695.9450,4702.1950,4686.4150,4695.0250,2.5078
2026-04-24 00:00:00,4695.0250,4710.9350,4668.3050,4671.9750,7.3402
2026-04-24 04:00:00,4671.6650,4694.9950,4657.4850,4694.2850,6.4285
2026-04-24 08:00:00,4694.2450,4717.1950,4674.4550,4706.6850,8.6048
2026-04-24 12:00:00,4706.7050,4739.9950,4689.5450,4726.9350,14.9245
2026-04-24 16:00:00,4726.9350,4730.0650,4713.5150,4716.2650,9.2140
2026-04-24 20:00:00,4716.1150,4717.2450,4705.0850,4707.8650,1.5963
2026-04-25 00:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-25 04:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-25 08:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-25 12:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-25 16:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-25 20:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 00:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 04:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 08:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 12:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 16:00:00,4707.8650,4707.8650,4707.8650,4707.8650,0.0000
2026-04-26 20:00:00,4707.8650,4707.8650,4674.6550,4679.8250,2.5662
2026-04-27 00:00:00,4679.7150,4729.3150,4672.0250,4723.9250,6.0263
2026-04-27 04:00:00,4723.9450,4729.8750,4708.4250,4713.2350,4.9707
2026-04-27 08:00:00,4713.2850,4714.5750,4699.1550,4704.7850,4.9741
2026-04-27 12:00:00,4704.8250,4712.4750,4667.0550,4669.8050,13.2271
2026-04-27 16:00:00,4669.8050,4685.9350,4667.0550,4680.6950,7.5024
2026-04-27 20:00:00,4680.6650,4694.8950,4677.1750,4691.7050,1.4713
2026-04-28 00:00:00,4691.8550,4701.0150,4666.0650,4670.7650,5.3205
2026-04-28 04:00:00,4670.7150,4670.9950,4620.3550,4633.0350,7.4934
2026-04-28 08:00:00,4632.9250,4635.2850,4555.3850,4562.3750,9.8490
2026-04-28 12:00:00,4562.5350,4599.9650,4554.6750,4586.2150,17.3047
2026-04-28 16:00:00,4586.2150,4601.2450,4577.6550,4595.3850,10.0018
2026-04-28 20:00:00,4595.4250,4599.5150,4587.7450,4595.3650,1.7538
2026-04-29 00:00:00,4595.3850,4610.1950,4575.8250,4595.1950,7.0284
2026-04-29 04:00:00,4595.3650,4607.6550,4567.1250,4567.6450,6.5241
2026-04-29 08:00:00,4568.1760,4580.5550,4551.4450,4561.4550,9.1210
2026-04-29 12:00:00,4561.4950,4568.8450,4509.8750,4547.4450,14.3046
2026-04-29 16:00:00,4547.4950,4564.7150,4518.1450,4546.7450,13.8216
2026-04-29 20:00:00,4546.6750,4561.7150,4539.0750,4561.3450,3.9506
