Datetime,Open,High,Low,Close,Volume
2025-10-16 14:15:00,4265.1650,4265.2050,4255.2650,4262.6350,1.2172
2025-10-16 14:30:00,4262.6390,4267.3150,4258.2650,4259.2650,0.9452
2025-10-16 14:45:00,4259.2450,4264.5850,4253.8050,4263.0480,0.9294
2025-10-16 15:00:00,4263.0550,4271.5980,4260.2750,4269.2550,1.2387
2025-10-16 15:15:00,4269.2250,4272.9480,4269.0480,4271.5480,0.7402
2025-10-16 15:30:00,4271.5250,4273.0350,4267.0050,4270.4050,0.9832
2025-10-16 15:45:00,4270.4050,4275.7480,4268.4950,4273.3450,0.8102
2025-10-16 16:00:00,4273.3750,4280.0050,4269.1850,4278.4650,0.8126
2025-10-16 16:15:00,4278.4750,4291.8480,4277.6550,4289.3150,1.2684
2025-10-16 16:30:00,4289.3150,4291.4750,4261.2150,4271.3250,1.7635
2025-10-16 16:45:00,4271.3450,4284.3450,4268.2850,4282.4950,1.3764
2025-10-16 17:00:00,4282.4750,4290.6990,4279.6550,4289.0450,1.5866
2025-10-16 17:15:00,4289.0650,4294.8480,4287.0050,4289.3850,0.9971
2025-10-16 17:30:00,4289.4150,4298.4050,4288.6650,4290.8950,0.6689
2025-10-16 17:45:00,4290.8950,4295.2650,4287.2350,4293.8480,0.6707
2025-10-16 18:00:00,4293.8480,4294.6350,4283.9350,4284.5150,0.6597
2025-10-16 18:15:00,4284.4550,4291.3850,4272.9550,4285.2850,1.1661
2025-10-16 18:30:00,4285.2450,4292.8980,4282.7980,4292.5980,1.0900
2025-10-16 18:45:00,4292.5980,4293.6980,4287.1750,4290.5350,0.8276
2025-10-16 19:00:00,4290.5290,4295.8480,4287.8050,4292.8980,0.9392
2025-10-16 19:15:00,4292.9150,4296.8650,4287.4350,4294.8750,1.0710
2025-10-16 19:30:00,4294.8550,4296.6350,4290.6350,4296.2980,0.7475
2025-10-16 19:45:00,4296.2980,4312.6480,4294.2950,4307.0250,1.3252
2025-10-16 20:00:00,4307.1350,4320.3290,4307.0980,4316.4150,0.6395
2025-10-16 20:15:00,4316.5650,4317.6450,4313.0950,4315.5250,0.2396
2025-10-16 20:30:00,4315.5250,4318.4550,4311.5350,4317.9350,0.2320
2025-10-16 20:45:00,4317.8650,4330.4650,4317.5850,4327.1950,0.4730
2025-10-16 21:00:00,4327.1950,4327.1950,4327.1950,4327.1950,0.0000
2025-10-16 21:15:00,4327.1950,4327.1950,4327.1950,4327.1950,0.0000
2025-10-16 21:30:00,4327.1950,4327.1950,4327.1950,4327.1950,0.0000
2025-10-16 21:45:00,4327.1950,4327.1950,4327.1950,4327.1950,0.0000
2025-10-16 22:00:00,4330.9650,4359.9450,4326.2850,4349.6350,0.8485
2025-10-16 22:15:00,4349.6350,4379.1250,4349.2150,4367.6380,1.2536
2025-10-16 22:30:00,4367.6380,4367.6480,4342.5350,4360.2980,0.7794
2025-10-16 22:45:00,4360.2450,4364.1950,4343.4350,4346.3150,0.9087
2025-10-16 23:00:00,4346.3150,4362.9980,4340.9080,4354.9850,0.9670
2025-10-16 23:15:00,4354.9850,4363.4350,4352.8850,4363.4350,0.3401
2025-10-16 23:30:00,4363.4750,4369.3750,4349.4980,4368.2950,0.6632
2025-10-16 23:45:00,4368.2850,4378.9050,4359.8480,4365.2250,0.8757
2025-10-17 00:00:00,4365.2050,4366.5150,4354.8850,4356.4950,0.7869
2025-10-17 00:15:00,4356.5550,4363.5650,4355.7650,4357.5850,0.6059
2025-10-17 00:30:00,4357.6150,4367.8050,4353.3650,4366.6250,0.5679
2025-10-17 00:45:00,4366.6550,4371.4450,4356.0750,4358.0150,0.6086
2025-10-17 01:00:00,4357.8550,4362.0750,4343.5050,4347.1850,1.2143
2025-10-17 01:15:00,4347.1850,4347.8080,4323.6480,4333.7650,1.2675
2025-10-17 01:30:00,4333.5050,4337.3750,4278.2950,4290.0050,1.4984
2025-10-17 01:45:00,4290.0450,4313.7480,4279.1480,4313.7050,1.6345
2025-10-17 02:00:00,4313.7350,4335.6550,4311.6680,4327.4580,1.3406
2025-10-17 02:15:00,4327.4580,4333.3650,4322.8450,4332.4350,0.9053
2025-10-17 02:30:00,4332.2450,4344.4350,4331.2550,4339.4050,0.8001
2025-10-17 02:45:00,4339.4150,4348.2050,4336.0550,4342.3250,0.8433
2025-10-17 03:00:00,4342.2650,4359.4850,4338.5350,4358.4150,0.7591
2025-10-17 03:15:00,4358.2250,4360.8250,4354.7250,4356.5450,0.6538
2025-10-17 03:30:00,4356.5050,4360.4150,4354.0050,4356.5150,0.5496
2025-10-17 03:45:00,4356.4650,4366.5450,4354.7650,4366.5250,0.4401
2025-10-17 04:00:00,4366.5550,4376.3550,4366.3950,4370.6450,0.5451
2025-10-17 04:15:00,4370.6850,4370.8050,4354.6480,4358.2850,0.7442
2025-10-17 04:30:00,4358.2850,4364.9750,4357.7450,4360.4050,0.3772
2025-10-17 04:45:00,4360.4250,4377.0050,4359.6150,4376.1550,0.5049
2025-10-17 05:00:00,4376.1350,4378.4550,4365.3550,4367.6450,0.6933
2025-10-17 05:15:00,4367.6150,4368.2250,4357.7450,4359.5550,0.5829
2025-10-17 05:30:00,4359.6150,4363.0050,4341.6250,4359.4350,0.9460
2025-10-17 05:45:00,4359.4250,4369.4050,4356.4950,4365.7850,0.6160
