s,entry,exit,dir,r,px,sl,tp,stop,reason,mfe,mae,dur_h,m5_macd,m5_hist,m5_rsi,m5_atrp,m5_bbw,m5_stack,m5_above200,m5_volr,m5_cvd20,h1_macd,h1_hist,h1_rsi,h1_atrp,h1_bbw,h1_stack,h1_above200,h1_volr,h1_cvd20,m15_macd,m15_hist,m15_rsi,m15_atrp,m15_bbw,m15_stack,m15_above200,m15_volr,m15_cvd20,h4_macd,h4_hist,h4_rsi,h4_atrp,h4_bbw,h4_stack,h4_above200,h4_volr,h4_cvd20,d1_macd,d1_hist,d1_rsi,d1_atrp,d1_bbw,d1_stack,d1_above200,d1_volr,d1_cvd20,ym
fvg,2023-11-14 02:55:00,2023-11-28 14:00:00,bull,4.906615480760647,1945.37,1929.94,2022.53,15.43,tp,5.038561244296583,0.4790667530753026,347.0833333333333,-0.00920680648791271,0.002977632303651459,48.47321319436715,0.04396705682825725,0.1471752203164662,-2.0,1.0,3.2712215320910976,-0.47069999999999557,0.11651427932393837,0.025161023714680094,60.077869672710015,0.1614489581409739,1.0013094401455793,2.0,0.0,2.8009876543209877,-0.20259999999998912,0.0152747249482699,-0.013254423353662009,51.710962233323855,0.05939886135359683,0.11771605337843932,2.0,1.0,1.1958689458689458,0.0022000000000036435,-0.16975626205072222,0.10505659790316134,53.25126237533632,0.17050498289372226,0.5702614668205522,-2.0,0.0,0.5652914274593753,5.207100000000011,0.007590776287704588,-0.43367349484665163,44.498510836475276,0.8235453425530701,4.60792466150683,-1.0,1.0,1.0565196984862106,17.771400000000106,2023-11
harmonic,2023-11-21 19:10:00,2023-12-03 23:00:00,bull,4.906591891146457,1997.64,1981.92,2076.26,15.72,tp,5.083206106837872,0.6892493638633023,291.8333333333333,-0.038386795857168476,-0.005834149485116615,33.76374060458495,0.06668901199887359,0.23358592293396732,-2.0,1.0,1.0823665893271461,0.15460000000000423,0.26185917625121113,0.03999736282501363,61.711942533694085,0.24941189960074553,1.3191881281653792,2.0,1.0,1.0693676284400613,4.059700000000012,0.06433094387541177,-0.04200378490990853,50.29833791441935,0.10403093606826351,0.4816584905739948,2.0,1.0,0.5872987794091633,1.070400000000003,0.2501135103482206,0.07909462282549243,70.68073870689159,0.3591266197995897,1.486303423811969,2.0,1.0,2.6616961061774176,-2.418999999999988,0.27312462416379335,0.027796247123156863,58.3601659176678,0.8741585615896297,3.7333929359325344,2.0,1.0,1.0102622220485364,22.402600000000113,2023-12
fib,2023-11-21 19:10:00,2023-12-03 23:00:00,bull,4.906592386258125,1997.64,1981.92,2076.26,15.72,tp,5.083206106837872,0.6892493638633023,291.8333333333333,-0.038386795857168476,-0.005834149485116615,33.76374060458495,0.06668901199887359,0.23358592293396732,-2.0,1.0,1.0823665893271461,0.15460000000000423,0.26185917625121113,0.03999736282501363,61.711942533694085,0.24941189960074553,1.3191881281653792,2.0,1.0,1.0693676284400613,4.059700000000012,0.06433094387541177,-0.04200378490990853,50.29833791441935,0.10403093606826351,0.4816584905739948,2.0,1.0,0.5872987794091633,1.070400000000003,0.2501135103482206,0.07909462282549243,70.68073870689159,0.3591266197995897,1.486303423811969,2.0,1.0,2.6616961061774176,-2.418999999999988,0.27312462416379335,0.027796247123156863,58.3601659176678,0.8741585615896297,3.7333929359325344,2.0,1.0,1.0102622220485364,22.402600000000113,2023-12
threevol,2023-12-14 00:30:00,2023-12-14 01:10:00,bull,-1.3332652227217001,2036.34,2031.92,2045.18,4.42,sl,0.6414027149176236,1.2900452488395913,0.6666666666666666,0.11537248872725948,0.010349646778109392,70.5058510417681,0.11279165489194069,0.6189291225314172,2.0,1.0,1.1934853420195437,0.5596000000000043,0.5512901398662327,0.2901989235033507,87.43896530752038,0.3312272411504235,4.011457619075771,2.0,1.0,1.4434022145426337,14.204100000000013,0.46813284824654083,-0.02449457172532398,80.87386162101579,0.1318640813167104,1.190827876018062,2.0,1.0,0.8514851485148516,5.233700000000003,-0.07004199921667473,0.26797974294802585,72.21599549720904,0.4956443914710113,2.833424219843607,1.0,1.0,2.257582482615772,-1.3210999999999906,0.17754567259756027,-0.3163483645229943,55.27038301144816,1.6018435129350566,6.513401827292515,-1.0,1.0,1.417542617228995,25.666100000000117,2023-12
harmonic,2024-01-30 13:00:00,2024-02-02 14:00:00,bull,-1.1961265445622646,2035.38,2027.88,2072.86,7.5,sl,3.9957333332800364,1.0326666666529136,73.0,0.0006755532523855211,0.0119829699898142,56.33073974635899,0.04241770386548322,0.19034461449625772,1.0,1.0,1.2168367346938775,0.2094000000000054,0.11969962769710418,-0.001634492951811685,59.61502261196404,0.1552158162952064,0.6245068435594019,2.0,1.0,1.2105730786317193,6.774300000000015,0.0011306622238155656,-0.010376188321777084,53.730458595563334,0.08498978150847797,0.32021664538188055,-1.0,1.0,1.2683760683760685,-1.194299999999996,0.17277045713021594,0.08114023317721208,64.71352056863525,0.3113183531514411,1.3339542848341168,2.0,1.0,1.4963922567310708,5.582300000000003,-0.23585018313336953,-0.006157490024756528,50.45587256881641,0.7619232840117754,2.391908863184851,-1.0,1.0,1.0271256048372772,40.5574000000001,2024-02
harmonic,2024-02-07 14:05:00,2024-02-08 08:35:00,bull,-1.2303325942350332,2035.8,2029.41,2067.75,6.39,sl,1.356025039102404,1.036776212816326,18.5,0.03639315337403156,0.01666757193146718,64.71649597210077,0.06297627142180377,0.3173677302949339,2.0,1.0,3.0284301606922126,0.49040000000000533,0.045730861004350525,-0.011628463159403789,59.166495224290934,0.11931962658580694,0.20867651952825142,2.0,1.0,1.6346579106077865,-3.5961999999999845,0.009773468584847888,0.015086897937181102,60.76991782014098,0.08139176551088423,0.2105908775759664,2.0,1.0,2.9542438002095706,1.0717000000000036,-0.04616664372478336,0.049314787366890954,50.577808902025446,0.3129283138476723,1.265213627908336,-2.0,1.0,0.7457116124337249,-3.250599999999997,0.016330516901109045,0.04936417534951917,50.77214624960678,0.8234567402943588,1.9328674765387317,2.0,1.0,0.9626303917793081,111.5602000000001,2024-02
fvg,2024-02-06 17:45:00,2024-02-08 14:00:00,bull,-1.0891063829787233,2037.19,2020.71,2119.61,16.48,sl,0.44144417475459463,1.037317961158756,44.25,0.022458688969936805,-0.013678810900144422,56.806789886729334,0.0743471165873609,0.2042405331373241,2.0,1.0,0.9051763628034815,0.0860000000000053,0.06559701316683464,0.0716090650243716,67.19024533758183,0.19550368188078535,0.7237239055206234,1.0,1.0,1.9219420015989537,8.177200000000015,0.1257723129742296,0.004602456256265844,65.48670121007373,0.1504617306634029,0.7695494465964179,2.0,1.0,1.0585774058577406,2.8645000000000036,-0.1533569603284798,-0.005750221123527719,53.69917025939559,0.2886111312816903,1.414538821157377,-2.0,1.0,2.2130894445376743,3.898500000000004,0.01186123493096686,0.057463818492233365,45.45069595346523,0.8357157495554681,2.109529436051298,2.0,1.0,0.9992513161765937,56.710300000000096,2024-02
harmonic,2024-02-09 01:15:00,2024-02-12 14:05:00,bull,-1.0936602011494254,2033.99,2018.34,2112.22,15.65,sl,0.19603833865689327,1.0150159744344083,84.83333333333333,-0.008889514247779126,-0.0011044767553941956,55.37842608437887,0.03449228875053463,0.113952800629699,-1.0,1.0,1.7985611510791368,-0.13019999999999513,-0.005015255391157312,0.02121710931411726,48.81743750492861,0.20718758842997437,0.6936786280362728,1.0,0.0,0.5898539476469343,5.942200000000016,0.019466583301386144,-0.010107427433651773,56.01324734403762,0.03731923768600422,0.1095761015562033,2.0,1.0,1.0613516038617252,-0.10929999999999629,-0.02303471269756695,0.008824546204757354,51.07596737493682,0.3114620492095994,0.8603254513721185,-2.0,1.0,0.31142809196173854,19.7633,0.021924261328188772,0.0347734266625072,50.166797522334804,0.7933433502150203,1.9389153610639593,2.0,1.0,1.0320684221568515,64.81240000000011,2024-02
harmonic,2024-02-29 05:20:00,2024-02-29 11:45:00,bull,-1.2595787179952787,2034.89,2029.22,2063.26,5.67,sl,0.5017636684214504,1.0820105819914974,6.416666666666667,-0.011369241019692543,-0.0047243722680932075,37.584646326408226,0.019050989040154474,0.09366477248236066,-2.0,1.0,0.4126455906821963,-0.2841999999999955,0.061638331471691156,0.019717777393120726,56.47524601656483,0.10077684373327599,0.645797324019766,2.0,1.0,0.6887169911976526,6.859700000000014,0.015068059316963568,-0.010500166653305637,47.374977612513554,0.0435401161233555,0.1474468972696883,2.0,1.0,0.6810810810810811,0.16630000000000295,0.026919977476086463,0.006863052044084193,59.22812451702942,0.2322625151821729,0.5649466404048911,2.0,1.0,1.0642299597730238,-0.1710999999999938,0.08644475980896314,0.11685453869601899,56.674196766275905,0.5665785634308911,2.553670152932496,1.0,1.0,0.8762840858673765,27.171700000000097,2024-02
fib,2024-03-07 07:45:00,2024-03-20 22:15:00,bull,4.870431011593946,2153.8,2141.62,2214.71,12.18,tp,5.671182265963276,0.6416256157582835,326.5,0.017790091058795407,0.006904961616437489,48.433303447812925,0.06698836727166022,0.230270839549977,2.0,1.0,2.267379679144385,-0.012499999999995293,0.3035603764672018,0.013921015907194939,67.45620995219303,0.2440710522591808,1.1931048665613133,2.0,1.0,1.1259470823912094,12.054500000000015,0.07595299354632015,-0.01540952451187361,58.14283418391978,0.11703657596009222,0.5086833907815793,2.0,1.0,2.584564078132444,-1.2421999999999973,0.853096328165923,0.0648587923852571,86.17014425925885,0.44467224883321343,4.06245148639289,2.0,1.0,1.835306084705012,91.5071,1.1659223030651562,0.5650480543176097,86.85914500706244,0.850546456721727,7.971568329076346,2.0,1.0,2.044897625920358,221.58980000000008,2024-03
fvg,2024-03-07 07:25:00,2024-03-20 22:15:00,bull,4.882034073309241,2155.03,2141.62,2222.09,13.41,tp,5.0592841162933535,0.6744966442902777,326.8333333333333,0.007737824348641296,0.005381945603430548,53.454089651185065,0.049617373271577614,0.18389743029288777,2.0,1.0,0.4932466233116558,-0.24199999999999525,0.3035603764672018,0.013921015907194939,67.45620995219303,0.2440710522591808,1.1931048665613133,2.0,1.0,1.1259470823912094,12.054500000000015,0.08461448474030048,-0.014162809629470493,60.99346156189927,0.13943998030484747,0.6349619584663433,2.0,1.0,1.2346074616617075,-0.2901999999999973,0.853096328165923,0.0648587923852571,86.17014425925885,0.44467224883321343,4.06245148639289,2.0,1.0,1.835306084705012,91.5071,1.1659223030651562,0.5650480543176097,86.85914500706244,0.850546456721727,7.971568329076346,2.0,1.0,2.044897625920358,221.58980000000008,2024-03
harmonic,2024-03-01 20:25:00,2024-04-03 16:25:00,bull,4.961011494252873,2084.3,2042.7,2292.29,41.6,tp,5.012451923064874,0.11999999999971607,788.0,0.013571612580491369,-0.024380659563405422,48.49573965021045,0.04336150180030366,0.16055103836535056,-1.0,1.0,0.4248082694231411,-1.5260999999999953,0.5022609654722305,0.18849267851360182,78.25414573766788,0.36310200934006875,3.0834183751174264,2.0,1.0,2.542013626040878,10.192400000000015,0.3391720487562496,-0.03952331541434502,69.81067191848278,0.1326445160562697,1.4296026941738413,2.0,1.0,0.9095864438914562,5.828800000000004,0.4278770631112634,0.21341219865224265,82.29943132147127,0.46872315195714764,2.905222500020947,2.0,1.0,5.516697956053834,28.399200000000008,0.14316231239087102,0.13874262616210087,62.479040331283905,0.5799377257929216,2.7561757345117814,2.0,1.0,1.1275870643127734,72.3017000000001,2024-04
fvg,2024-04-01 22:25:00,2024-04-12 07:55:00,bull,4.941263330598852,2254.62,2225.66,2399.42,28.96,tp,5.027451657441213,0.2774516574576005,249.5,0.06501585532007871,-0.01223047374216617,75.33927825336539,0.026373138704641967,0.16603462619280066,2.0,1.0,0.48327137546468396,0.023500000000005794,0.034988406663234134,-0.017889571545361603,58.019881529667956,0.3418797995951425,1.5609245582403413,2.0,1.0,inf,-4.5522999999999865,0.10935242802073972,0.047137247994732644,64.88479131549525,0.07844166577534611,0.9884469793584982,2.0,1.0,0.47811217510259924,0.7681000000000036,0.46061203518360505,-0.04100853624830626,61.63025889702269,0.31399450731568945,1.6637523964155447,2.0,1.0,1.8403003451547142,-6.845299999999991,1.3748878510673508,0.15895701093668274,76.42321628501324,1.027673150800562,5.538867264099272,2.0,1.0,0.12789163431326947,39.327100000000094,2024-04
fib,2024-04-12 12:50:00,2024-04-12 16:15:00,bull,-1.1087855515233354,2395.52,2379.72,2474.54,15.8,sl,2.2699367088464077,1.0408227848035494,3.4166666666666665,-0.017601791400799347,0.0012475955615275402,39.38219769623661,0.1071760762621427,0.20410722939109482,-2.0,1.0,2.4115656721008922,-0.2723999999999945,0.5366406833898029,0.02198957647227669,70.9106010559142,0.2973321544496655,2.472070780467825,2.0,1.0,0.9220035542684131,14.94620000000001,0.05636797402760789,-0.031137010523728144,54.58244973033539,0.14279364589143492,0.3342171556255722,2.0,1.0,2.2552036199095022,1.8813000000000049,0.6320468966006746,0.20068530958571762,71.36571127710752,0.6710213794429933,3.4514653871700394,2.0,1.0,1.1739566704675028,6.785700000000011,2.219419170250777,0.26906012974948407,77.76396471601214,1.252245361639591,11.972171704749805,2.0,1.0,1.8042454411074695,392.1044000000001,2024-04
fvg,2024-04-12 12:50:00,2024-04-12 16:15:00,bull,-1.1088180112570356,2395.52,2379.72,2474.54,15.8,sl,2.2699367088464077,1.0408227848035494,3.4166666666666665,-0.017601791400799347,0.0012475955615275402,39.38219769623661,0.1071760762621427,0.20410722939109482,-2.0,1.0,2.4115656721008922,-0.2723999999999945,0.5366406833898029,0.02198957647227669,70.9106010559142,0.2973321544496655,2.472070780467825,2.0,1.0,0.9220035542684131,14.94620000000001,0.05636797402760789,-0.031137010523728144,54.58244973033539,0.14279364589143492,0.3342171556255722,2.0,1.0,2.2552036199095022,1.8813000000000049,0.6320468966006746,0.20068530958571762,71.36571127710752,0.6710213794429933,3.4514653871700394,2.0,1.0,1.1739566704675028,6.785700000000011,2.219419170250777,0.26906012974948407,77.76396471601214,1.252245361639591,11.972171704749805,2.0,1.0,1.8042454411074695,392.1044000000001,2024-04
threevol,2024-04-15 05:45:00,2024-04-15 05:50:00,bull,-0.45961896873058605,2358.2,2358.2,2365.61,3.7,be,0.0,0.0,0.08333333333333333,-0.01881837141829737,0.00425052702254735,52.3638310359783,0.07772357496931785,0.143897558093035,-2.0,1.0,0.9424083769633508,-0.3533999999999944,0.1482307601419438,0.062077546126780646,61.466429906097865,0.2613321370601691,1.2584377567036287,2.0,1.0,inf,8.655600000000012,0.03165579635911611,-0.026235542436327464,52.47987630751007,0.13264217429655722,0.4293624475326125,2.0,1.0,1.4737436476566912,-2.3444999999999947,0.040978671124785246,3.0770819571099455e-05,56.16022584150188,0.15149014269208458,3.572127114095229,2.0,1.0,1.5669204036187796,16.0561,2.089715754780434,0.054534967754443796,70.30222644468871,1.5976436819629167,10.313817740706845,2.0,1.0,0.21062381975646283,301.1293000000001,2024-04
harmonic,2024-04-15 05:45:00,2024-04-15 08:30:00,bull,-1.132544897065265,2358.2,2345.42,2422.11,12.78,sl,0.32355242566258713,1.0418622848118477,2.75,-0.01881837141829737,0.00425052702254735,52.3638310359783,0.07772357496931785,0.143897558093035,-2.0,1.0,0.9424083769633508,-0.3533999999999944,0.1482307601419438,0.062077546126780646,61.466429906097865,0.2613321370601691,1.2584377567036287,2.0,1.0,inf,8.655600000000012,0.03165579635911611,-0.026235542436327464,52.47987630751007,0.13264217429655722,0.4293624475326125,2.0,1.0,1.4737436476566912,-2.3444999999999947,0.040978671124785246,3.0770819571099455e-05,56.16022584150188,0.15149014269208458,3.572127114095229,2.0,1.0,1.5669204036187796,16.0561,2.089715754780434,0.054534967754443796,70.30222644468871,1.5976436819629167,10.313817740706845,2.0,1.0,0.21062381975646283,301.1293000000001,2024-04
threevol,2024-04-24 04:00:00,2024-04-24 04:55:00,bull,-1.4124622906480808,2329.4,2325.33,2337.54,4.07,sl,0.0,1.0651105650844042,0.9166666666666666,0.07341952047501608,0.02294868563588486,72.65902456175624,0.06784412482459831,0.5107136141070765,2.0,1.0,0.6020236087689714,1.0164000000000057,-0.02944731998096976,0.0704522579545297,54.83522583730803,0.2524623796503229,1.7037819515202537,1.0,0.0,0.689706878204508,-1.4189999999999876,0.03024322880592077,0.03257859920656275,69.36761191645468,0.13715191530009463,0.42738676064033854,2.0,0.0,0.5794091839719216,0.12570000000000695,-0.7067271163356394,-0.09650664026166084,38.78766591037534,0.7630914459635797,5.726836201644205,-2.0,1.0,0.9970509383378016,-38.8351,1.489280441256185,-0.40651344592923955,51.68375981745474,1.677487849805234,5.255124215593795,2.0,1.0,2.444330331161708,135.63720000000006,2024-04
harmonic,2024-04-23 19:30:00,2024-04-30 20:30:00,bull,-1.0480241006556796,2322.13,2287.59,2494.82,34.54,sl,0.8768963520530493,1.0577591198579641,169.0,-0.028909540185567455,-0.01074087800124475,42.098441636632394,0.05954666084951668,0.2997287553495067,-1.0,1.0,0.4279187017488577,-0.8031999999999944,-0.14500575835829438,0.1903822389486283,50.67117948861585,0.45523260252460707,2.213772541674939,1.0,0.0,1.6950847123719461,2.787100000000013,0.12135215829848361,-0.0465945116941486,53.252231717254354,0.12713227462218518,0.5914073313123194,2.0,0.0,0.40450089341768486,-2.567499999999993,-0.7875083168016112,-0.2979300636565405,35.41418494523789,0.6865938815085311,5.805333591201198,-2.0,1.0,4.167737927055674,-34.77869999999999,1.7329353362944495,-0.25549123054513123,54.16798816879461,1.694541786050206,5.806076901688701,2.0,1.0,1.5358562627959715,265.47730000000007,2024-04
fib,2024-05-02 02:55:00,2024-05-02 13:00:00,bull,-1.0606758832565284,2319.81,2292.43,2456.73,27.38,sl,0.038897005113081265,1.002739225708534,10.083333333333334,-0.037618949951852096,-0.02237159714289617,37.8414945305551,0.057923503660778176,0.3001117157215378,-1.0,1.0,0.8755364806866953,-0.3963999999999948,0.2859224040946801,0.1192546075495743,64.45693099631508,0.3977066485860646,2.408008924076603,2.0,0.0,0.6035123401259436,27.14820000000001,0.09333759948723509,-0.03230833602043732,51.665012000651295,0.09856599662388037,0.3158465080302462,2.0,1.0,0.26525297619047616,1.3584000000000052,-0.3435974749394744,0.04410707880000651,54.71480979589543,0.5763775842634963,3.4200187670195543,-2.0,1.0,0.8363806653907235,21.635600000000004,0.42597506227190285,-0.47879307742482846,50.91025160941509,1.2560414807666713,4.827305642344759,2.0,1.0,1.8249506198843157,32.83250000000007,2024-05
fvg,2024-05-02 02:50:00,2024-05-02 13:00:00,bull,-1.0607905138339921,2319.75,2292.43,2456.37,27.32,sl,0.04117862371873654,1.0027452415775882,10.166666666666666,-0.033939352182463856,-0.024279694225524073,29.6317776744889,0.05810874874896807,0.29666706834916706,-1.0,1.0,1.0952380952380953,-0.4854999999999948,0.2859224040946801,0.1192546075495743,64.45693099631508,0.3977066485860646,2.408008924076603,2.0,0.0,0.6035123401259436,27.14820000000001,0.09333759948723509,-0.03230833602043732,51.665012000651295,0.09856599662388037,0.3158465080302462,2.0,1.0,0.26525297619047616,1.3584000000000052,-0.3435974749394744,0.04410707880000651,54.71480979589543,0.5763775842634963,3.4200187670195543,-2.0,1.0,0.8363806653907235,21.635600000000004,0.42597506227190285,-0.47879307742482846,50.91025160941509,1.2560414807666713,4.827305642344759,2.0,1.0,1.8249506198843157,32.83250000000007,2024-05
harmonic,2024-05-01 17:35:00,2024-05-03 13:35:00,bull,-1.075132085609385,2300.68,2278.73,2410.45,21.95,sl,1.2548974942995255,1.071298405462084,44.0,-0.0333421162424445,-0.025773310872447004,40.19698080132414,0.09455619512155462,0.3195752058845166,-1.0,1.0,0.49818357955921533,-1.3700999999999945,-0.011263801215562972,0.1469339597284709,57.6539702760005,0.26312646330374867,1.2977409211508166,1.0,0.0,2.487023614683189,24.63740000000001,0.10407071416731735,-0.04113065358063593,48.20741708293486,0.20385242794866315,0.6460850498241368,2.0,0.0,1.161606920069866,3.2164000000000055,-0.4950041762900083,-0.10336811274663364,42.77450942236269,0.4949784196752749,3.5750596905752148,-2.0,0.0,4.256482592487429,-2.328599999999998,0.5011095937472105,-0.5378313745820534,42.416667633109654,1.2560279396503031,4.7507283919172725,2.0,1.0,1.0105660535267007,-92.96639999999994,2024-05
threevol,2024-05-20 00:25:00,2024-05-20 01:00:00,bull,1.6074066258704367,2421.26,2421.26,2430.13,4.43,tp,4.005643340767342,0.0,0.5833333333333334,0.012690889925033005,-0.003708164127698636,57.748964808112255,0.0650577358998825,0.1517780587716403,2.0,1.0,3.0063291139240502,0.15900000000000516,0.04150274678596164,0.012745900543083732,95.56064514387795,0.04187991531934263,0.2338162608889345,2.0,1.0,inf,1.4784000000000113,0.0457744546809845,0.007155595889721494,50.54346899415378,0.10052044824139686,0.3875401286045313,2.0,1.0,inf,0.32320000000000515,0.47589816737326424,-0.043511088162747055,81.85113454177193,0.0985078177317612,2.5074344202897567,2.0,1.0,0.5938303341902313,27.97020000000001,0.9822853606245155,0.34101348892385885,67.1287162939452,1.0028837819068726,7.158795465842435,2.0,1.0,0.0292754794097379,82.68800000000006,2024-05
threevol,2024-05-20 03:35:00,2024-05-20 05:35:00,bull,1.6399792315680168,2436.46,2436.46,2446.24,4.89,tp,2.2239263803226192,0.2934560327138241,2.0,0.04939822720842798,-0.011241352705033552,59.106451224505356,0.10571809310267431,0.2389604776332434,2.0,1.0,0.6130500758725341,-0.04309999999999471,0.15784897290594294,0.08339443122392934,95.42644869735118,0.13972198230892593,1.0473989235413788,2.0,1.0,inf,4.757200000000012,0.1801572146388889,0.013467427250773116,64.81020739462065,0.2278265010632823,1.1256412472068722,2.0,1.0,inf,0.5410000000000054,0.47589816737326424,-0.043511088162747055,81.85113454177193,0.0985078177317612,2.5074344202897567,2.0,1.0,0.5938303341902313,27.97020000000001,0.9822853606245155,0.34101348892385885,67.1287162939452,1.0028837819068726,7.158795465842435,2.0,1.0,0.0292754794097379,82.68800000000006,2024-05
fvg,2024-05-06 12:40:00,2024-06-07 19:55:00,bull,-1.0474592521572388,2324.15,2289.17,2499.06,34.98,sl,3.5973413378970927,1.0469411092022758,775.25,-0.015996648984486425,0.006868425608602626,62.506940422687414,0.08647239225105194,0.35855395809367646,-1.0,1.0,2.134993446920052,0.11440000000000522,0.2115126134092257,0.060904966036384234,65.64143792187545,0.2825603132526941,1.5178050280968023,2.0,1.0,inf,7.83550000000001,0.0499947067168493,-0.036712266966219334,49.17586819832017,0.12100119912765049,0.3363063119887984,2.0,1.0,0.7296755377324098,-1.761399999999995,0.03826865381992866,0.11866978837850883,61.479346218421,0.18410497712014215,1.197371101526065,1.0,1.0,2.2923772044891413,-22.64269999999999,0.0029965071287530137,-0.44481360778965173,44.03741452941585,1.3171816249795598,5.738221546909793,-1.0,1.0,0.0607938820209245,-62.82819999999993,2024-06
threevol,2024-06-20 14:00:00,2024-06-20 14:45:00,bull,1.6709235798937476,2351.3,2351.3,2361.64,5.17,tp,2.183365570557384,0.3278529980594542,0.75,0.08399031763578527,0.04464718556109379,77.35564581237489,0.12873943656148085,0.5739163739429484,2.0,1.0,1.2196488606649234,1.9557000000000064,0.14932881318044175,0.03333679321277393,69.13222832652869,0.25666704936910445,1.0429531639020788,2.0,1.0,2.9532092426187417,1.0017000000000125,0.07476239882290539,0.038352463718477774,72.79829028368643,0.17557284959745884,0.6619255003340813,2.0,1.0,2.5067989709665564,5.638100000000004,0.14367323622033085,0.056655269451303725,64.30037002412524,0.3533037933827959,1.3437577343815486,2.0,1.0,1.4294318477321724,23.13330000000001,-0.22611869298023,0.0847823278365353,49.58400516720894,1.0560995482633868,3.52717269318616,-1.0,1.0,0.541636081207254,159.24800000000005,2024-06
threevol,2024-06-24 07:30:00,2024-06-24 09:30:00,bull,-1.3976484775399458,2328.67,2324.45,2337.11,4.22,sl,0.9521327013992456,1.906398104220245,2.0,0.012863384829037252,0.01868437374086922,64.51984431472806,0.05935207142995371,0.22932387245544456,2.0,1.0,2.4634950541686296,0.8822000000000063,0.01768511489067047,0.017918719511591973,53.13464221527248,0.11722529299406116,0.2659693793657675,1.0,0.0,inf,5.744000000000014,0.026250424812389317,-0.00013831240335309178,62.915707910519814,0.08887618990330619,0.1847973798998926,2.0,1.0,3.3415953132041465,0.874700000000004,-0.14384395073575806,-0.028714117389691547,46.98717608022647,0.04869651653878463,2.8872581665535915,-2.0,0.0,2.6740794271261046,4.498300000000009,-0.15060333256941824,0.05139668124116142,46.88698451426463,0.9300312099692025,3.6721188708946384,-1.0,1.0,0.021923458276430136,149.64950000000005,2024-06
harmonic,2024-06-24 12:00:00,2024-06-25 15:30:00,bull,-1.2206028786095773,2325.97,2318.38,2363.93,7.59,sl,1.4555994729716297,1.3853754940528769,27.5,0.0014989327356043293,0.009958740143265357,48.91695873628592,0.05531335554833831,0.15023422874311768,1.0,1.0,1.1594112120263074,-0.15379999999999372,0.04907589101977394,0.01486031305720787,55.689571884744055,0.21055801235742472,0.510257537042908,1.0,0.0,inf,8.770900000000015,0.003488408599581873,-0.011958220161871255,49.82494987155898,0.11865364227990916,0.4031668462670859,-1.0,1.0,1.3860916442048519,0.2763000000000039,-0.09856665347527298,0.01245908319887024,48.11180332487788,0.11206996192151618,2.2489141844045353,-2.0,0.0,1.721143107849394,-5.544499999999994,-0.15060333256941824,0.05139668124116142,46.88698451426463,0.9300312099692025,3.6721188708946384,-1.0,1.0,0.021923458276430136,149.64950000000005,2024-06
fvg,2024-07-16 04:40:00,2024-07-17 01:50:00,bull,4.826645135244247,2427.82,2417.52,2479.31,10.3,tp,5.1752427183963405,0.0,21.166666666666668,-0.0056610314925237566,-0.01201203478921972,50.31464918888261,0.03617936701853134,0.23240959096875563,-1.0,1.0,0.48252788104089217,-0.8659999999999947,0.15147201672530083,0.013809453010735261,62.375649119046074,0.2113428848375868,1.0575566037030355,2.0,1.0,2.0104417118911866,14.626200000000017,0.05345029587311251,-0.00195460085288119,49.428090734458074,0.10232041940209013,0.5033011540694956,2.0,1.0,0.6655931293612454,-0.39429999999999665,0.3136971232495823,0.023074879471812623,66.55634238854145,0.29943305811551335,1.162130037671581,2.0,1.0,1.189433028574877,26.1757,0.8899677774396489,0.23863958384938816,67.56058064019356,0.9792183720689552,6.3287946827823935,2.0,1.0,1.2094681351464736,128.77530000000007,2024-07
threevol,2024-07-23 14:30:00,2024-07-24 01:25:00,bull,-0.3164492458214431,2406.16,2406.16,2417.11,5.48,be,1.073905109469494,0.7673357664093419,10.916666666666666,-0.042215932909076,0.00449820853319131,50.583655192786445,0.10694325963601875,0.2801294251767558,-2.0,1.0,0.6257476502420962,-0.6795999999999949,0.06763708986089323,0.043227776249412646,52.57629535603681,0.24699167277060347,0.825053341353373,1.0,0.0,3.4717875247961207,-5.131499999999983,0.026478325949270628,-0.03592426401059292,50.68350354286537,0.15542309471662688,0.35844038002509376,-1.0,1.0,1.4794324549898654,-1.7348999999999961,-0.24185532606027776,0.06648825331974623,50.43657767981156,0.3247022971354606,0.8202354978975581,-2.0,1.0,1.5818819906175021,-24.799799999999998,0.7575931448783431,-0.13883587391754068,51.46584000918445,1.123489806013549,5.219024942643261,2.0,1.0,1.0680234918618627,15.34700000000008,2024-07
harmonic,2024-07-05 14:05:00,2024-08-20 13:30:00,bull,4.940890762463343,2376.8,2346.34,2529.09,30.46,tp,5.080695994730523,0.8977347340745397,1103.4166666666667,0.15437103631221571,0.013133160698384855,56.23442102685256,0.18296615829048127,0.889679051185085,2.0,1.0,1.221441477614937,2.2727000000000057,0.1821096064937789,0.06393668492488008,82.39623640819367,0.2592699497735632,1.0983786149004715,2.0,1.0,3.8748163586046673,21.330300000000015,0.1722356301996392,0.07589518747151806,74.8571225561099,0.2532422981088854,1.095484106116845,2.0,1.0,2.2882162162162163,2.193000000000003,0.3816785741440959,0.03792376275864376,70.49261542328767,0.33099487774059055,2.529524998624786,2.0,1.0,1.1789802112831296,59.8367,0.13329839280337163,0.18294473777930503,58.09920817976226,0.8276894884607939,2.4924653775437133,2.0,1.0,0.5400428973489105,-10.745699999999914,2024-08
