s,entry,exit,r,px,sl,stop,mae,dur_h,reason
threevol,2026-06-03 15:10:00,2026-06-03 17:05:00,-0.04143897996357013,4446.07,4446.07,9.2,0.23858695651921302,1.9166666666666667,be
threevol,2026-06-05 01:40:00,2026-06-05 06:25:00,-0.031131359149582385,4446.29,4446.29,12.25,0.7040816326473136,4.75,be
fvg,2026-06-01 11:55:00,2026-06-08 05:35:00,4.991161828047211,4506.09,4551.21,45.12,0.7822473404237998,161.66666666666666,tp
threevol,2026-06-09 19:15:00,2026-06-09 22:50:00,1.9668084459972657,4255.59,4255.59,11.46,0.5545375218101317,3.5833333333333335,tp
threevol,2026-06-18 12:35:00,2026-06-18 13:15:00,-1.020931098696462,4242.77,4260.5,17.73,1.0707839819454368,0.6666666666666666,sl
threevol,2026-06-23 01:40:00,2026-06-23 04:55:00,1.9793046357615893,4154.76,4154.76,17.63,0.4841179807119367,3.25,tp
fib,2026-06-18 13:30:00,2026-06-24 13:00:00,4.993923083601008,4272.43,4332.46,60.03,0.0,143.5,tp
threevol,2026-06-30 00:40:00,2026-06-30 01:05:00,1.9695963397535237,3992.0,3992.0,12.08,0.12872516556183475,0.4166666666666667,tp
harmonic,2026-06-23 01:40:00,2026-07-12 23:55:00,0.0,4154.76,4220.14,65.38,0.7363872743947201,478.25,open
fvg,2026-06-18 13:05:00,2026-07-12 23:55:00,0.0,4252.06,4332.46,80.4,0.30416666666628744,586.8333333333334,open
