s,entry,exit,r,px,sl,stop,mae,dur_h,reason
threevol,2026-04-16 06:45:00,2026-04-16 08:00:00,-1.0138094459879066,4828.34,4815.65,12.69,1.2257683215033661,1.25,sl
fvg,2026-04-13 18:50:00,2026-04-21 19:40:00,-1.003660402097902,4738.99,4692.08,46.91,1.507461095711989,192.83333333333334,sl
harmonic,2026-04-07 17:00:00,2026-04-28 11:15:00,-1.002544845136863,4665.28,4597.64,67.64,1.0311206386738139,498.25,sl
threevol,2026-04-30 06:55:00,2026-04-30 08:00:00,1.9881954763084035,4589.14,4589.14,13.56,0.3307522123869172,1.0833333333333333,tp
threevol,2026-05-18 00:05:00,2026-05-18 00:40:00,1.991500728508985,4523.68,4523.68,20.91,0.4650884744119491,0.5833333333333334,tp
threevol,2026-05-19 13:25:00,2026-05-20 10:05:00,-0.005634473454487738,4492.03,4492.03,29.77,0.7348001343610154,20.666666666666668,be
threevol,2026-05-26 04:30:00,2026-05-26 05:05:00,-0.02253968253968254,4530.23,4530.23,7.45,0.031543624160728555,0.5833333333333334,be
threevol,2026-06-03 04:35:00,2026-06-03 06:45:00,1.9802333889021195,4471.61,4471.61,7.9,0.29177215189507766,2.1666666666666665,tp
threevol,2026-06-03 15:10:00,2026-06-03 17:05:00,-0.017515179822512845,4445.82,4445.82,9.45,0.25873015872748634,1.9166666666666667,be
threevol,2026-06-05 01:40:00,2026-06-05 06:25:00,-0.013235752102148864,4446.04,4446.04,12.5,0.70999999999432,4.75,be
fvg,2026-06-01 11:55:00,2026-06-08 05:35:00,4.995916114790287,4505.84,4551.21,45.37,0.7834472118122489,161.66666666666666,tp
threevol,2026-06-09 19:15:00,2026-06-09 23:15:00,1.98543840523283,4255.34,4255.34,11.71,0.5640478223691852,4.0,tp
threevol,2026-06-18 12:35:00,2026-06-18 13:15:00,-1.0089333435137817,4242.52,4260.5,17.98,1.0697997775246215,0.6666666666666666,sl
threevol,2026-06-23 01:40:00,2026-06-23 04:55:00,1.9912070960277672,4154.51,4154.51,17.88,0.491331096194112,3.25,tp
fib,2026-06-18 13:30:00,2026-06-24 13:10:00,4.997398768750542,4272.18,4332.46,60.28,0.0,143.66666666666666,tp
threevol,2026-06-30 00:40:00,2026-06-30 01:05:00,1.9867654843832716,3991.75,3991.75,12.33,0.1463909164627086,0.4166666666666667,tp
threevol,2026-07-10 16:55:00,2026-07-10 19:45:00,-0.02543378318255969,4104.69,4104.69,6.17,0.3249594813561772,2.8333333333333335,be
harmonic,2026-06-23 01:40:00,2026-07-12 23:55:00,0.0,4154.51,4220.14,65.63,0.7373914368417903,478.25,open
fvg,2026-06-18 13:05:00,2026-07-12 23:55:00,0.0,4251.81,4332.46,80.65,0.30632362058238427,586.8333333333334,open
