s,entry,exit,r,px,sl,dur_h,reason
fvg,2026-03-02 13:05:00,2026-03-02 14:05:00,-1.00768115942029,5396.99,5372.18,1.0,sl
threevol,2026-03-05 02:55:00,2026-03-05 04:00:00,-1.012789465718178,5191.53,5177.08,1.0833333333333333,sl
harmonic,2026-03-06 15:00:00,2026-03-06 23:05:00,0.2775306400363141,5147.28,5059.59,8.083333333333334,time
fvg,2026-03-09 23:20:00,2026-03-10 00:00:00,-1.012810189590806,5145.72,5131.39,0.6666666666666666,sl
fib,2026-03-10 00:00:00,2026-03-10 00:10:00,2.9261463414634146,5133.74,5131.39,0.16666666666666666,tp
fvg,2026-03-10 00:00:00,2026-03-10 00:10:00,2.9261258596465285,5133.74,5131.39,0.16666666666666666,tp
fvg,2026-03-10 00:10:00,2026-03-10 00:20:00,-1.0373616898979738,5136.3,5131.39,0.16666666666666666,sl
threevol,2026-03-17 01:55:00,2026-03-17 06:00:00,-1.018117880895956,5027.57,5017.61,4.083333333333333,sl
harmonic,2026-04-07 17:00:00,2026-04-07 22:35:00,2.9952924135433645,4665.28,4628.73,5.583333333333333,tp
threevol,2026-04-13 18:50:00,2026-04-13 19:05:00,-1.021549393681934,4738.99,4730.95,0.25,sl
fvg,2026-04-13 18:50:00,2026-04-13 19:05:00,-1.0215623638739655,4738.99,4730.95,0.25,sl
fvg,2026-04-13 19:05:00,2026-04-13 19:25:00,2.94410621286584,4734.05,4730.95,0.3333333333333333,tp
fvg,2026-04-13 19:25:00,2026-04-14 03:30:00,2.0559315995724976,4742.77,4730.95,8.083333333333334,time
threevol,2026-04-14 13:20:00,2026-04-14 17:05:00,2.987046429964885,4791.19,4778.41,3.75,tp
threevol,2026-04-16 06:45:00,2026-04-16 08:00:00,-1.0137899681769966,4828.34,4815.65,1.25,sl
harmonic,2026-04-17 12:00:00,2026-04-17 13:10:00,2.993847235650875,4803.78,4776.85,1.1666666666666667,tp
threevol,2026-04-30 06:55:00,2026-04-30 09:30:00,2.9882118799755055,4589.14,4575.58,2.5833333333333335,tp
threevol,2026-05-18 00:05:00,2026-05-18 03:40:00,-1.0080267558528426,4523.68,4544.59,3.5833333333333335,sl
threevol,2026-05-19 13:25:00,2026-05-19 21:30:00,0.33718747653727754,4492.03,4521.8,8.083333333333334,time
threevol,2026-05-26 04:30:00,2026-05-26 07:55:00,-1.0225231966477104,4530.23,4537.68,3.4166666666666665,sl
fvg,2026-06-01 11:55:00,2026-06-01 13:10:00,2.9858269915520497,4505.84,4516.91,1.25,tp
threevol,2026-06-03 04:35:00,2026-06-03 08:50:00,2.9802676343842136,4471.61,4479.51,4.25,tp
threevol,2026-06-03 15:10:00,2026-06-03 23:15:00,-0.22230379560972027,4445.82,4455.27,8.083333333333334,time
threevol,2026-06-05 01:40:00,2026-06-05 07:10:00,-1.0132440585681701,4446.04,4458.54,5.5,sl
threevol,2026-06-09 19:15:00,2026-06-09 23:40:00,2.9854307589385267,4255.34,4267.05,4.416666666666667,tp
fvg,2026-06-18 12:35:00,2026-06-18 13:15:00,-1.0089485458612977,4242.52,4260.5,0.6666666666666666,sl
threevol,2026-06-18 12:35:00,2026-06-18 13:15:00,-1.0089498376037531,4242.52,4260.5,0.6666666666666666,sl
fvg,2026-06-18 13:15:00,2026-06-18 13:20:00,2.920284892480482,4258.61,4260.5,0.08333333333333333,tp
fvg,2026-06-18 13:20:00,2026-06-18 13:25:00,-1.0530343359063081,4257.47,4260.5,0.08333333333333333,sl
threevol,2026-06-23 01:40:00,2026-06-23 07:50:00,2.9911775428363105,4154.51,4172.39,6.166666666666667,tp
harmonic,2026-06-23 01:40:00,2026-06-23 07:50:00,2.991209353930187,4154.51,4172.39,6.166666666666667,tp
harmonic,2026-06-26 05:40:00,2026-06-26 06:55:00,-1.0091150149154788,4011.21,4028.23,1.25,sl
fvg,2026-06-29 12:10:00,2026-06-29 20:15:00,1.4720914593140553,4047.62,4068.59,8.083333333333334,time
threevol,2026-06-30 00:40:00,2026-06-30 01:05:00,2.9867610619469027,3991.75,4004.08,0.4166666666666667,tp
fvg,2026-06-30 05:25:00,2026-06-30 06:20:00,-1.0089469149711712,3982.68,3999.82,0.9166666666666666,sl
fvg,2026-07-01 04:05:00,2026-07-01 10:00:00,-1.011515029791792,3975.5,3988.84,5.916666666666667,sl
threevol,2026-07-10 16:55:00,2026-07-10 20:00:00,-1.02543479755276,4104.69,4110.86,3.0833333333333335,sl
